event_group_id,condition_id,linked_tweet_count,avg_link_confidence,max_link_confidence,text_similarity,has_tweet_link,event_group_label,first_tweet_at,last_tweet_at,tweet_count,cluster_count,event_text,normalized_event_text,event_tokens,market_created_at,question,market_slug,category,lag_days,temporal_fit,score,creation_month,total_volume,month_percentile_rank
5956,0x5073a950dbea1a73022758b6ad2dac05073400ddcf9ad8c907919c76608fcdcc,4,0.7326192259788513,0.7539171576499939,0.0,1,"#bitcoin, #btc, $btc",2024-10-28 10:39:31+00:00,2024-10-29 21:40:49+00:00,139,10,"#bitcoin, #btc, $btc bitcoin, $btc, back #bitcoin, $btcusd, time #btc, $btc, #crypto bitcoin, $btc, back #bitcoin, $btcusd, caption #bitcoin, trump, shared #btc, $btc, #crypto trump, terrible, reason trump, reason, terrible trump, terrible, reason",#bitcoin #btc $btc bitcoin $btc back #bitcoin $btcusd time #btc $btc #crypto bitcoin $btc back #bitcoin $btcusd caption #bitcoin trump shared #btc $btc #crypto trump terrible reason trump reason terrible trump terrible reason,"['#bitcoin', '#btc', '$btc', 'bitcoin', '$btc', 'back', '#bitcoin', '$btcusd', 'time', '#btc', '$btc', '#crypto', 'bitcoin', '$btc', 'back', '#bitcoin', '$btcusd', 'caption', '#bitcoin', 'trump', 'shared', '#btc', '$btc', '#crypto', 'trump', 'terrible', 'reason', 'trump', 'reason', 'terrible', 'trump', 'terrible', 'reason']",2024-10-29 21:19:55.672591+00:00,Bitcoin new all time high before election?,bitcoin-new-all-time-high-before-election,crypto / digital assets,1.4447300068402775,0.7936099990228175,4.374333479558838,2024-10,549337.840322,0.9023879346459992
6928,0x55e0457a12c4cb3b7dd110d2508e0b5167fafaff90fbf42ffc9766a58cdc6680,2,0.7486496865749359,0.750711977481842,0.0,1,"more, stories, defense",2025-06-08 02:14:51+00:00,2025-06-09 22:09:32+00:00,16,3,"more, stories, defense defense, secretary, hegseth more, stories, alert more, stories, evidence",more stories defense defense secretary hegseth more stories alert more stories evidence,"['more', 'stories', 'defense', 'defense', 'secretary', 'hegseth', 'more', 'stories', 'alert', 'more', 'stories', 'evidence']",2025-06-09 17:49:47.354412+00:00,Trump deploys Marines to LA protests by Friday?,will-trump-deploy-marines-in-response-to-the-la-protests-by-friday,elections / politics,1.6492633612499998,0.7643909483928572,3.6148429093188974,2025-06,745932.486056,0.9703395901991688
5889,0x55f8995a52478c39481ebb7b9c9cb78c2ca69871c226e9404f55aa0b59a1e920,1,0.7379711866378784,0.7379711866378784,0.0,1,"trump, donald, harris",2024-10-15 00:17:31+00:00,2024-10-16 23:32:23+00:00,77,7,"trump, donald, harris trump, donald, town trump, donald, harris harris, kamala, trump kamala, harris, black donald, trump, calls donald, trump, unstable kamala, harris, trump",trump donald harris trump donald town trump donald harris harris kamala trump kamala harris black donald trump calls donald trump unstable kamala harris trump,"['trump', 'donald', 'harris', 'trump', 'donald', 'town', 'trump', 'donald', 'harris', 'harris', 'kamala', 'trump', 'kamala', 'harris', 'black', 'donald', 'trump', 'calls', 'donald', 'trump', 'unstable', 'kamala', 'harris', 'trump']",2024-10-15 02:40:48.336024+00:00,Will Kamala go on Joe Rogan before election?,will-kamala-go-on-joe-rogan-before-election,entertainment / awards,0.0995062039814814,0.9857848280026456,3.075484278657264,2024-10,2681269.47632,0.9715123586091328
5147,0x57b32dde420063cf5dc9f67e43b8381d1bba03687f8e8c20df46d40550fdb635,2,0.7440658807754517,0.7474969625473022,0.0,1,"binance, founder, months",2024-04-30 18:59:59+00:00,2024-04-30 19:26:54+00:00,4,1,"binance, founder, months binance, founder, months",binance founder months binance founder months,"['binance', 'founder', 'months', 'binance', 'founder', 'months']",2024-04-30 22:02:06.804965+00:00,$EIGEN transferable before CZ gets out of prison?,eigen-transferable-before-cz-gets-out-of-prison,crypto / digital assets,0.1264792241319444,0.9819315394097222,3.69452188100902,2024-04,676393.15367,0.9633204633204632
3120,0x590169f12fbb2c00b4735c1aab4f406cc635ac7139dc739372f47ffc7004ea66,1,0.7226948142051697,0.7226948142051697,0.0,1,"#ausopen, #ao2023, final",2023-01-27 03:41:30+00:00,2023-01-28 23:31:57+00:00,144,10,"#ausopen, #ao2023, final #ausopen, #ao2023, final #facup, #mufc, back #lfcu21s, #pl2, wolves #ausopen, #ao2023, sabalenka #emiratesfacup, #safc, lads #rocsweden, nations, sebastian #facup, #mufc, reds #packmas, #fcbsge, eagles #milansassuolo, #sempremilan, brought aryna, sabalenka, australian",#ausopen #ao2023 final #ausopen #ao2023 final #facup #mufc back #lfcu21s #pl2 wolves #ausopen #ao2023 sabalenka #emiratesfacup #safc lads #rocsweden nations sebastian #facup #mufc reds #packmas #fcbsge eagles #milansassuolo #sempremilan brought aryna sabalenka australian,"['#ausopen', '#ao2023', 'final', '#ausopen', '#ao2023', 'final', '#facup', '#mufc', 'back', '#lfcu21s', '#pl2', 'wolves', '#ausopen', '#ao2023', 'sabalenka', '#emiratesfacup', '#safc', 'lads', '#rocsweden', 'nations', 'sebastian', '#facup', '#mufc', 'reds', '#packmas', '#fcbsge', 'eagles', '#milansassuolo', '#sempremilan', 'brought', 'aryna', 'sabalenka', 'australian']",2023-01-27 20:05:59.277000+00:00,2023 Australian Open Final: Djokovic vs. Tsitsipas,2023-australian-open-final-djokovic-vs-tsitsipas,sports,0.6836721875,0.9023325446428572,3.015369713556108,2023-01,29540.497943999995,0.8552631578947368
6851,0x5a079f12d8375090ce002481c4b96e03bc3f9765fe334366460a0874752808c7,5,0.7456922173500061,0.7682815790176392,0.1666666666666666,1,"$aapl, apple, trump",2025-05-22 04:07:39+00:00,2025-05-23 21:44:20+00:00,21,4,"$aapl, apple, trump days, $aapl, tomorrow apple, $aapl, trump trump, apple, $aapl $gme, image, worth",$aapl apple trump days $aapl tomorrow apple $aapl trump trump apple $aapl $gme image worth,"['$aapl', 'apple', 'trump', 'days', '$aapl', 'tomorrow', 'apple', '$aapl', 'trump', 'trump', 'apple', '$aapl', '$gme', 'image', 'worth']",2025-05-23 14:57:47.879453+00:00,Trump tariffs Apple before July?,trump-tariffs-apple-before-july,elections / politics,1.4514916603356482,0.7926440485234788,5.087619551114468,2025-05,56478.711022,0.6986111111111111
5325,0x5a2fa0c540d2d95fc79c538ca1466077adb06a4d4730614d650571f3e93aa3bb,3,0.75456702709198,0.7687405347824097,0.2,1,"biden, hunter, guilty",2024-06-11 01:19:38+00:00,2024-06-12 18:14:01+00:00,20,3,"biden, hunter, guilty biden, hunter, charges biden, hunter, guilty biden, hunter, charges",biden hunter guilty biden hunter charges biden hunter guilty biden hunter charges,"['biden', 'hunter', 'guilty', 'biden', 'hunter', 'charges', 'biden', 'hunter', 'guilty', 'biden', 'hunter', 'charges']",2024-06-11 16:32:22.572131+00:00,Hunter Biden sentenced to probation in gun case?,hunter-biden-sentenced-to-probation-in-gun-case,elections / politics,0.6338492144791666,0.909450112217262,4.620800637822921,2024-06,8753.033943,0.4238227146814404
5577,0x5d472b70e7591081c886efea8fff32887305b7484f9fa1f011f8ad3a83e22adb,3,0.7176853020985922,0.732672393321991,0.0,1,"#mpox, #drc, mpox",2024-08-14 17:24:43+00:00,2024-08-15 12:55:10+00:00,14,3,"#mpox, #drc, mpox #mpox, reported, #drc health, organization, world current, outbreak, clade",#mpox #drc mpox #mpox reported #drc health organization world current outbreak clade,"['#mpox', '#drc', 'mpox', '#mpox', 'reported', '#drc', 'health', 'organization', 'world', 'current', 'outbreak', 'clade']",2024-08-14 23:26:20.456597+00:00,Confirmed case of monkeypox in US by Aug 31?,confirmed-case-of-monkeypox-in-us-by-aug-31,none,0.2511279698726852,0.9641245757324736,4.078534196257061,2024-08,1319282.89687,0.8914198936977981
7622,0x5f4037cad0d85055ee04f1782e101b64cb61f9b24bb4dfea9f08548089bc0bcd,1,0.7014581561088562,0.7014581561088562,0.0,1,"saints, trading, source",2025-11-04 17:51:27+00:00,2025-11-06 07:21:42+00:00,27,5,"saints, trading, source saints, trading, source trade, deadline, winner jaylen, brown, first brunson, jalen, espn scores, wednesday, final",saints trading source saints trading source trade deadline winner jaylen brown first brunson jalen espn scores wednesday final,"['saints', 'trading', 'source', 'saints', 'trading', 'source', 'trade', 'deadline', 'winner', 'jaylen', 'brown', 'first', 'brunson', 'jalen', 'espn', 'scores', 'wednesday', 'final']",2025-11-05 09:10:15.561222+00:00,Nets vs. Pacers: 1H O/U 113.5,nba-bkn-ind-2025-11-06-1h-total-113pt5,sports,0.6380620511805555,0.9088482784027778,2.9808118553915275,2025-11,12.1206,0.0073743450417232
7596,0x5fc25dc5559e4b63d9f10a80ef6fa0fd0022cc0fcb6afb42c31d704bbd578300,1,0.7136350870132446,0.7136350870132446,0.0,1,"#cfc, #carabaocup, game",2025-10-30 00:03:47+00:00,2025-10-31 05:25:48+00:00,53,8,"#cfc, #carabaocup, game #cfc, #carabaocup, chelsea reaves, austin, buzzer blue, jays, game wednesday, final, scores trey, yesavage, pitches trey, yesavage, strikes thursday, final, scores ryan, rollins, career",#cfc #carabaocup game #cfc #carabaocup chelsea reaves austin buzzer blue jays game wednesday final scores trey yesavage pitches trey yesavage strikes thursday final scores ryan rollins career,"['#cfc', '#carabaocup', 'game', '#cfc', '#carabaocup', 'chelsea', 'reaves', 'austin', 'buzzer', 'blue', 'jays', 'game', 'wednesday', 'final', 'scores', 'trey', 'yesavage', 'pitches', 'trey', 'yesavage', 'strikes', 'thursday', 'final', 'scores', 'ryan', 'rollins', 'career']",2025-10-30 03:10:15.543281+00:00,Warriors vs. Bucks: O/U 232.5,nba-gsw-mil-2025-10-31-total-232pt5,sports,0.1294970287152777,0.981500424469246,3.0311823429007947,2025-10,62322.844083,0.8098391674550615
6355,0x62d424a76fd466787bb30693cd2a22d883a9bf1a71b2b81a3c56831155cca202,1,0.7023897171020508,0.7023897171020508,0.0,1,"#btc, #crypto, $tsla",2025-02-06 02:27:53+00:00,2025-02-07 23:29:34+00:00,68,12,"#btc, #crypto, $tsla nvidia, $nvda, morgan $nvda, 200dma, above $pltr, stock, pullback palantir, $pltr, time $uber, uber, $tsla $tsla, tesla, uber $tsla, here, know $meta, green, days $tsla, waymo, doesn’t tesla, $tsla, save bill, ackman, $uber altcoin, #btc, #crypto",#btc #crypto $tsla nvidia $nvda morgan $nvda 200dma above $pltr stock pullback palantir $pltr time $uber uber $tsla $tsla tesla uber $tsla here know $meta green days $tsla waymo doesn’t tesla $tsla save bill ackman $uber altcoin #btc #crypto,"['#btc', '#crypto', '$tsla', 'nvidia', '$nvda', 'morgan', '$nvda', '200dma', 'above', '$pltr', 'stock', 'pullback', 'palantir', '$pltr', 'time', '$uber', 'uber', '$tsla', '$tsla', 'tesla', 'uber', '$tsla', 'here', 'know', '$meta', 'green', 'days', '$tsla', 'waymo', 'doesn’t', 'tesla', '$tsla', 'save', 'bill', 'ackman', '$uber', 'altcoin', '#btc', '#crypto']",2025-02-06 16:16:54.613799+00:00,Will Adin Ross put on the Retardio by Sunday?,will-adin-ross-put-on-the-retardio-by-sunday,entertainment / awards,0.5757131226736111,0.9177552681894842,2.9860048830443007,2025-02,7133.214826,0.3627238198589256
6423,0x642415ca4ea8d6ccdd8133af34cbe4991bc84ad27bb3ab0fa2cf38c6aa20b39d,3,0.734960933526357,0.7422740459442139,0.125,1,"$tsla, close, tesla",2025-02-26 01:45:02+00:00,2025-02-27 20:01:14+00:00,33,5,"$tsla, close, tesla $tsla, tsla, next $tsla, risk, term $tsla, cash, tesla $tsla, $300, tomorrow $tsla, california, tesla",$tsla close tesla $tsla tsla next $tsla risk term $tsla cash tesla $tsla $300 tomorrow $tsla california tesla,"['$tsla', 'close', 'tesla', '$tsla', 'tsla', 'next', '$tsla', 'risk', 'term', '$tsla', 'cash', 'tesla', '$tsla', '$300', 'tomorrow', '$tsla', 'california', 'tesla']",2025-02-27 19:58:53.761869+00:00,Will Tesla launch robotaxis in California in 2025?,will-tesla-launch-robotaxis-in-california-in-2025,company / product announcements,1.7596268734837963,0.7486247323594577,4.331229624503671,2025-02,1285447.730035,0.9644601193705914
6840,0x650ce7eb61c19111fa9672cd7973d14ce744d60b7904cc31c8cd2028a9f8eee8,1,0.7075819373130798,0.7075819373130798,0.0,1,"#f1, #monacogp, monaco",2025-05-20 09:50:50+00:00,2025-05-22 04:25:57+00:00,57,9,"#f1, #monacogp, monaco #imolagp, driving, 200mph #monacogp, monaco, grand #f1themovie, drivers, private #monacogp, monaco, principality #mclaren, #m7areborn, livery #mclaren, #monacogp, #m7areborn #wwenxt, #wwebattleground, sunday yoshinobu, yamamoto, looking tyrese, haliburton, game",#f1 #monacogp monaco #imolagp driving 200mph #monacogp monaco grand #f1themovie drivers private #monacogp monaco principality #mclaren #m7areborn livery #mclaren #monacogp #m7areborn #wwenxt #wwebattleground sunday yoshinobu yamamoto looking tyrese haliburton game,"['#f1', '#monacogp', 'monaco', '#imolagp', 'driving', '200mph', '#monacogp', 'monaco', 'grand', '#f1themovie', 'drivers', 'private', '#monacogp', 'monaco', 'principality', '#mclaren', '#m7areborn', 'livery', '#mclaren', '#monacogp', '#m7areborn', '#wwenxt', '#wwebattleground', 'sunday', 'yoshinobu', 'yamamoto', 'looking', 'tyrese', 'haliburton', 'game']",2025-05-20 17:19:49.995436+00:00,Hamilton vs. Leclerc,hamilton-vs-leclerc,sports,0.3118055027314815,0.9554563567526456,3.010171703838866,2025-05,2403.124172,0.210515873015873
6724,0x65761e98ef10159885abf0f47d00c75789928b7ef7988b9e1c22b20de5eb2434,4,0.738434836268425,0.7739452719688416,0.25,1,"spain, portugal, power",2025-04-28 11:15:54+00:00,2025-04-28 14:00:16+00:00,5,1,"spain, portugal, power spain, portugal, power",spain portugal power spain portugal power,"['spain', 'portugal', 'power', 'spain', 'portugal', 'power']",2025-04-28 15:15:19.575526+00:00,Spain power outage caused by hack?,spain-power-outage-caused-by-hack,elections / politics,0.1662682352546296,0.9762473949636244,5.089672007956552,2025-04,222932.208048,0.8273690237618093
5221,0x65fe5f6d1e37e6dd7d58e593842fe59547ec42fe4710f7c58c952144a982eb0f,8,0.7270622476935387,0.7488785982131958,0.0,1,"helicopter, raisi, president",2024-05-19 13:24:57+00:00,2024-05-20 16:48:17+00:00,10,2,"helicopter, raisi, president helicopter, carrying, raisi iranian, ebrahim, helicopter",helicopter raisi president helicopter carrying raisi iranian ebrahim helicopter,"['helicopter', 'raisi', 'president', 'helicopter', 'carrying', 'raisi', 'iranian', 'ebrahim', 'helicopter']",2024-05-19 16:34:22.492801+00:00,Will Iran blame Israel for helicopter crash?,iran-blames-israel-for-helicopter-crash,elections / politics,0.1315450555671296,0.9812078492046956,5.321587114409728,2024-05,50842.591454,0.7235188509874326
5652,0x6685f0ad387a4a62760e9986c7b76944332a035e8b84a608f22263c1533d5d05,1,0.7575923204421997,0.7575923204421997,0.0,1,"kamala, harris, interview",2024-08-29 00:24:46+00:00,2024-08-29 23:30:19+00:00,16,3,"kamala, harris, interview kamala, harris, record kamala, harris, interview more, stories, interview",kamala harris interview kamala harris record kamala harris interview more stories interview,"['kamala', 'harris', 'interview', 'kamala', 'harris', 'record', 'kamala', 'harris', 'interview', 'more', 'stories', 'interview']",2024-08-29 20:04:23.980531+00:00,Who is asked the first debate question?,who-will-be-asked-the-first-debate-question,elections / politics,0.8191895894791666,0.8829729157886905,3.068696497929244,2024-08,87628.383008,0.6119969627942293
6091,0x66a86bed2460bb982e1a9a22d111b08bea41349423ef9e8669570e488cf96de0,5,0.7654779434204102,0.7943502068519592,0.0,1,"tariffs, trump, goods",2024-11-26 00:02:38+00:00,2024-11-26 06:52:37+00:00,5,1,"tariffs, trump, goods tariffs, trump, goods",tariffs trump goods tariffs trump goods,"['tariffs', 'trump', 'goods', 'tariffs', 'trump', 'goods']",2024-11-26 00:06:19.550231+00:00,Will Trump impose 25% tariff on Mexico or Canada before February?,will-trump-impose-25-tariff-on-mexicocanada,elections / politics,0.0025642387847222,0.9996336801736112,4.791515208613019,2024-11,2789312.737678,0.9603960396039604
6879,0x6b4d9abd79e07cf6066b680a9b50d608aab29e745890b5534347468851ce6801,2,0.7539419233798981,0.7830334901809692,0.0,1,"#mufc, #mutour25, monaco",2025-05-27 09:28:58+00:00,2025-05-28 23:10:24+00:00,98,13,"#mufc, #mutour25, monaco #gobills, #billsmafia, we’re #monacogp, fastest, lando #spanishgp, previously, barcelona #mclaren, #m7areborn, ever #mufc, #mutour25, ruben coco, gauff, round #cfc, #ueclfinal, chelsea #mclaren, #m7areborn, monaco #mufc, #mutour25, boss #mutour25, #mufc, here carlos, alcaraz, roland tyrese, haliburton, ball more, stories, trump’s",#mufc #mutour25 monaco #gobills #billsmafia we’re #monacogp fastest lando #spanishgp previously barcelona #mclaren #m7areborn ever #mufc #mutour25 ruben coco gauff round #cfc #ueclfinal chelsea #mclaren #m7areborn monaco #mufc #mutour25 boss #mutour25 #mufc here carlos alcaraz roland tyrese haliburton ball more stories trump’s,"['#mufc', '#mutour25', 'monaco', '#gobills', '#billsmafia', 'we’re', '#monacogp', 'fastest', 'lando', '#spanishgp', 'previously', 'barcelona', '#mclaren', '#m7areborn', 'ever', '#mufc', '#mutour25', 'ruben', 'coco', 'gauff', 'round', '#cfc', '#ueclfinal', 'chelsea', '#mclaren', '#m7areborn', 'monaco', '#mufc', '#mutour25', 'boss', '#mutour25', '#mufc', 'here', 'carlos', 'alcaraz', 'roland', 'tyrese', 'haliburton', 'ball', 'more', 'stories', 'trump’s']",2025-05-27 20:33:07.393717+00:00,French Open: Alcaraz vs. Marozsán,french-open-alcaraz-vs-marozsn,sports,0.4612198346875,0.9341114521875,3.705507163192522,2025-05,10535.425362,0.416468253968254
5174,0x6c76c5dcf7969b636d59d5e91a1d85d784038503fc3569af08f1d71b2bf155c5,1,0.7402521967887878,0.7402521967887878,0.125,1,"#rmafcb, #ucl, #miasanmia",2024-05-07 00:13:41+00:00,2024-05-08 21:07:02+00:00,81,10,"#rmafcb, #ucl, #miasanmia #miamigp, lando, miami look, #metgala, ✨illusion✨ #miasanmia, #rmafcb, #ucl #miasanmia, #ucl, #rmafcb #ucl, #rmafcb, both #miamigp, first, power #pmslive, #hockeyisawesome, rangers #miasanmia, #ucl, #rmafcb #packmas, #ucl, #rmafcb real, madrid, champions",#rmafcb #ucl #miasanmia #miamigp lando miami look #metgala ✨illusion✨ #miasanmia #rmafcb #ucl #miasanmia #ucl #rmafcb #ucl #rmafcb both #miamigp first power #pmslive #hockeyisawesome rangers #miasanmia #ucl #rmafcb #packmas #ucl #rmafcb real madrid champions,"['#rmafcb', '#ucl', '#miasanmia', '#miamigp', 'lando', 'miami', 'look', '#metgala', '✨illusion✨', '#miasanmia', '#rmafcb', '#ucl', '#miasanmia', '#ucl', '#rmafcb', '#ucl', '#rmafcb', 'both', '#miamigp', 'first', 'power', '#pmslive', '#hockeyisawesome', 'rangers', '#miasanmia', '#ucl', '#rmafcb', '#packmas', '#ucl', '#rmafcb', 'real', 'madrid', 'champions']",2024-05-08 22:55:02.150306+00:00,Real Madrid vs. Dortmund: Champions League Final,real-madrid-vs-borussia-dortmund-champions-league-final,sports,1.945383684097222,0.7220880451289683,3.286497333271884,2024-05,116808.44387,0.829443447037702
6951,0x700aa449497bfc9697a2c764ee822dfc861c11bf83e192ce8dd791dee1c72d90,1,0.7001783847808838,0.7001783847808838,0.0,1,"#canadiangp, #f1, track",2025-06-13 00:00:01+00:00,2025-06-14 23:45:00+00:00,275,7,"#canadiangp, #f1, track #canadiangp, track, norris #mclaren, #canadiangp, montreal #lck, #roadtomsi, silver #canadiangp, qualifying, montreal #mclaren, #canadiangp, quali #lck, #roadtomsi, step caitlin, clark, liberty",#canadiangp #f1 track #canadiangp track norris #mclaren #canadiangp montreal #lck #roadtomsi silver #canadiangp qualifying montreal #mclaren #canadiangp quali #lck #roadtomsi step caitlin clark liberty,"['#canadiangp', '#f1', 'track', '#canadiangp', 'track', 'norris', '#mclaren', '#canadiangp', 'montreal', '#lck', '#roadtomsi', 'silver', '#canadiangp', 'qualifying', 'montreal', '#mclaren', '#canadiangp', 'quali', '#lck', '#roadtomsi', 'step', 'caitlin', 'clark', 'liberty']",2025-06-13 10:29:57.960617+00:00,Liberty vs Fever,wnba-nyl-ind-2025-06-14-moneyline,sports,0.4374648219560185,0.9375050254348544,2.990034954380407,2025-06,44909.117601,0.6806132683765582
